"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"AICAS 2023 Cover Page","",,2023 IEEE 5th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"7 Jul 2023","2023","","","c1","c1","","2834-9857","979-8-3503-3267-4","10.1109/AICAS57966.2023.10168549","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10168549","","","","","","","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Content","",,2023 IEEE 5th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"7 Jul 2023","2023","","","i","v","","2834-9857","979-8-3503-3267-4","10.1109/AICAS57966.2023.10168634","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10168634","","","","","","","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Front Matter","",,2023 IEEE 5th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"7 Jul 2023","2023","","","1","5","","2834-9857","979-8-3503-3267-4","10.1109/AICAS57966.2023.10168663","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10168663","","","","","","","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"A Fully Differential 4-Bit Analog Compute-In-Memory Architecture for Inference Application","D. Kushwaha; R. Kohli; J. Mishra; R. V. Joshi; S. Dasgupta; A. Bulusu","Indian Institute of Technology Roorkee; NXP Semiconductor, Bengaluru; NXP Semiconductor, Bengaluru; IBM T.J. Watson, USA; Indian Institute of Technology Roorkee; Indian Institute of Technology Roorkee",2023 IEEE 5th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"7 Jul 2023","2023","","","1","5","A robust, fully differential multiplication and accumulate (MAC) scheme for analog compute-in-memory (CIM) architecture is proposed in this article. The proposed method achieves a high signal margin for 4-bit CIM architecture due to fully differential voltage changes on read bit-lines (RBL/RBLBs). The signal margin achieved for 4-bit MAC operation is 32 mV, which is 1.14×, 5.82×, and 10.24× higher than the state-of-the-art. The proposed scheme is robust against the process, voltage, and temperature (PVT) variations and achieves a variability metric (σ/µ) of 3.64 %, which is 2.36× and 2.66× lower than the reported works. The architecture has achieved an energy-efficiency of 2.53 TOPS/W at 1 V supply voltage in 65 nm CMOS technology, that is 6.2× efficient than digital baseline HW [25]. Furthermore, the inference accuracy of the architecture is 97.6% on the MNIST data set with a LeNet-5 CNN model. The figure-of-merit (FoM) of the proposed design is 355, which is 3.28×, 3.58×, and 17.75× higher than state-of-the-art.","2834-9857","979-8-3503-3267-4","10.1109/AICAS57966.2023.10168599","Semiconductor Research Corporation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10168599","Analog;bit-line;compute-in-memory (CIM);differential;energy-efficiency;multiplication and accumulate (MAC)","Semiconductor device modeling;Circuits and systems;Computational modeling;Linearity;Computer architecture;Voltage;Dynamic range","","7","","27","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"A 115.1 TOPS/W, 12.1 TOPS/mm2 Computation-in-Memory using Ring-Oscillator based ADC for Edge AI","A. Singh; R. Bishnoi; A. Kaichouhi; S. Diware; R. V. Joshi; S. Hamdioui","Computer Engineering Laboratory, Delft University of Technology, Delft, The Netherlands; Computer Engineering Laboratory, Delft University of Technology, Delft, The Netherlands; Computer Engineering Laboratory, Delft University of Technology, Delft, The Netherlands; Computer Engineering Laboratory, Delft University of Technology, Delft, The Netherlands; IBM Thomas J. Watson Research Centre, Yorktown Heights, NY, USA; Computer Engineering Laboratory, Delft University of Technology, Delft, The Netherlands",2023 IEEE 5th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"7 Jul 2023","2023","","","1","5","Analog computation-in-memory (CIM) architecture alleviates massive data movement between the memory and the processor, thus promising great prospects to accelerate certain computational tasks in an energy-efficient manner. However, data converters involved in these architectures typically achieve the required computing accuracy at the expense of high area and energy footprint which can potentially determine CIM candidacy for low-power and compact edge-AI devices. In this work, we present a memory-periphery co-design to perform accurate A/D conversions of analog matrix-vector-multiplication (MVM) outputs. Here, we introduce a scheme where select-lines and bit-lines in the memory are virtually fixed to improve conversion accuracy and aid a ring-oscillator-based A/D conversion, equipped with component sharing and inter-matching of the reference blocks. In addition, we deploy a self-timed technique to further ensure high robustness addressing global design and cycle-to-cycle variations. Based on measurement results of a 4Kb CIM chip prototype equipped with TSMC 40nm, a relative accuracy of up to 99.71% is achieved with an energy efficiency of 115.1 TOPS/W and computational density of 12.1 TOPS/mm2 for the MNIST dataset. Thus, an improvement of up to 11.3X and 7.5X compared to the state-of-the-art, respectively.","2834-9857","979-8-3503-3267-4","10.1109/AICAS57966.2023.10168647","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10168647","Computation-in-memory;analog-to-digital converters;analog computing;ring-oscillator","Semiconductor device measurement;Prototypes;Computer architecture;Energy efficiency;Common Information Model (computing);Computational efficiency;Artificial intelligence","","4","","19","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Memory-Immersed Collaborative Digitization for Area-Efficient Compute-in-Memory Deep Learning","S. Nasrin; M. B. Hashem; N. Darabi; B. Parpillon; F. Fahim; W. Gomes; A. R. Trivedi","AEON Lab, University of Illinois at Chicago (UIC), Chicago, IL, USA; AEON Lab, University of Illinois at Chicago (UIC), Chicago, IL, USA; AEON Lab, University of Illinois at Chicago (UIC), Chicago, IL, USA; AEON Lab, University of Illinois at Chicago (UIC), Chicago, IL, USA; Fermi National Accelerator Lab (FNAL), Batavia, IL, USA; Intel Corp., Hillsboro, OR, USA; AEON Lab, University of Illinois at Chicago (UIC), Chicago, IL, USA",2023 IEEE 5th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"7 Jul 2023","2023","","","1","5","This work discusses memory-immersed collaborative digitization among compute-in-memory (CiM) arrays to minimize the area overheads of a conventional analog-to-digital converter (ADC) for deep learning inference. Thereby, using the proposed scheme, significantly more CiM arrays can be accommodated within limited footprint designs to improve parallelism and minimize external memory accesses. Under the digitization scheme, CiM arrays exploit their parasitic bit lines to form a within-memory capacitive digital-to-analog converter (DAC) that facilitates area-efficient successive approximation (SA) digitization. CiM arrays collaborate where a proximal array digitizes the analog-domain product-sums when an array computes the scalar product of input and weights. We discuss various networking configurations among CiM arrays where Flash, SA, and their hybrid digitization steps can be efficiently implemented using the proposed memory-immersed scheme. The results are demonstrated using a 65 nm CMOS test chip. Compared to a 40 nm-node 5-bit SAR ADC, our 65 nm design requires ~25 area× less and ∼1.4× less energy by leveraging in-memory computing structures. Compared to a 40 nm-node 5-bit Flash ADC, our design requires ∼51× less area and ∼13× less energy.","2834-9857","979-8-3503-3267-4","10.1109/AICAS57966.2023.10168632","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10168632","Compute-in-Memory;SRAM;Deep Learning","Deep learning;Circuits and systems;Digital-analog conversion;Collaboration;Learning (artificial intelligence);Parallel processing;In-memory computing","","8","","19","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Optimization Strategies for Digital Compute-in-Memory from Comparative Analysis with Systolic Array","W. Li; J. Lee; S. Yu","School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA",2023 IEEE 5th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"7 Jul 2023","2023","","","1","5","Compute-in-memory (CIM) is a promising solution to accelerate the extensive multiply-and-accumulate (MAC) operations in deep neural networks (DNNs). Although mixed-signal or analog CIM can achieve high energy efficiency, loss of inference accuracy due to noises and variations is its main drawback. Digital CIM (DCIM) has recently been proposed to achieve both high efficiency and high accuracy. In this work, we first analyze the fundamental properties of DCIM by comparing SRAM-based DCIM with TPU-like systolic array, another popular choice for DNN acceleration. With both designs evaluated in 28-nm process, we observe that DCIM is superior to systolic array in terms of area and power consumption. However, DCIM exhibits poor scalability of latency with increasing array sizes. To mitigate, we propose parallel-input bitwise-weight compute scheme for DCIM shorten its critical path, such that 25% improvement in operating frequency can be obtained with minimal overhead. We then study the systolic DCIM architecture to further enhance the scalability of DCIM. Compared to the compute cores of TPU, systolic DCIM is evaluated to provide 47% and 17% improvements in compute and energy efficiencies.","2834-9857","979-8-3503-3267-4","10.1109/AICAS57966.2023.10168651","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10168651","Hardware accelerator;deep neural network;digital compute-in-memory;systolic array;SRAM","Deep learning;Power demand;Scalability;Neural networks;Computer architecture;Systolic arrays;Energy efficiency","","3","","15","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"A Systolic Computing-in-Memory Array based Accelerator with Predictive Early Activation for Spatiotemporal Convolutions","X. Chen; R. Guo; Z. Yue; Y. Hu; L. Liu; S. Wei; S. Yin","Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China",2023 IEEE 5th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"7 Jul 2023","2023","","","1","5","Residual (2+1)-dimensional convolution neural network (R(2+1)D CNN) has achieved great success in video recognition due to the spatiotemporal convolution structure. However, R(2+1)D CNN incurs large energy and latency overhead because of intensive computation and frequent memory access. To solve the issues, we propose a digital SRAM-CIM based accelerator with two key features: (1) Systolic CIM array to efficiently match massive computations in regular architecture; (2) Digtal CIM circuit design with output sparsity predicition to avoid redundant computations. The proposed design is implemented in 28nm technology and achieves an energy efficiency of 21.87 TOPS/W at 200 MHz and 0.9 V supply voltage.","2834-9857","979-8-3503-3267-4","10.1109/AICAS57966.2023.10168581","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10168581","Computing-In-Memory;Systolic Array;Spatiotemporal Convolution;Accelerator","Convolution;Power supplies;Neural networks;Voltage;Systolic arrays;Common Information Model (computing);Energy efficiency","","1","","15","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"RC-GNN: Fast and Accurate Signoff Wire Delay Estimation with Customized Graph Neural Networks","L. Zhu; Y. Gu; X. Guo","University of Michigan – Shanghai Jiao Tong University Joint Institute, Shanghai Jiao Tong University, Shanghai, China; University of Michigan – Shanghai Jiao Tong University Joint Institute, Shanghai Jiao Tong University, Shanghai, China; University of Michigan – Shanghai Jiao Tong University Joint Institute, Shanghai Jiao Tong University, Shanghai, China",2023 IEEE 5th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"7 Jul 2023","2023","","","1","5","As interconnect delay becomes more dominate in a timing path compared to the gate delay, accurate yet fast estimation of wire delay during the signoff stage is required. Prior machine learning-based wire delay estimation approaches either relied on tedious feature extraction processes or failed to capture the net topology information, incurring long turn around time. In this paper, we propose to leverage the power of graph neural networks (GNN) to estimate the interconnect delays during signoff. Different from other GNN-assisted timing analysis methods that were usually applied to a netlist, we harness the global message passing graph representation learning on RC graph directly to perform ultra-fast net delay estimation without requiring extra features. Furthermore, pre-processed graph features can be added to boost the estimation accuracy with slight run time penalty. Our proposed customized GNN models have been evaluated with the industrial design and compared against state of the art ML-based wire delay estimator. It shows that the proposed model outperforms the state-of-the-art ML-based signoff wire delay estimator by 4x in terms of run time while achieving similar accuracy levels.","2834-9857","979-8-3503-3267-4","10.1109/AICAS57966.2023.10168562","Tencent; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10168562","GNN;RC Network;Interconnect;Signoff","Representation learning;Runtime;Network topology;Message passing;Wires;Estimation;Delay estimation","","","","25","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"FEEP: Functional ECO Synthesis with Efficient Patch Minimization","Y. Liu; Y. Zhang; Q. Zhang; R. Chen; Y. Li","Department of Micro-Nano Electronics and MoE Key Lab of Artificial Intelligence, Shanghai Jiao Tong University, Shanghai, China; Department of Micro-Nano Electronics and MoE Key Lab of Artificial Intelligence, Shanghai Jiao Tong University, Shanghai, China; Department of Micro-Nano Electronics and MoE Key Lab of Artificial Intelligence, Shanghai Jiao Tong University, Shanghai, China; Institute of Microelectronics, Chinese Academy of Sciences, Beijing, China; Department of Micro-Nano Electronics and MoE Key Lab of Artificial Intelligence, Shanghai Jiao Tong University, Shanghai, China",2023 IEEE 5th International Conference on Artificial Intelligence Circuits and Systems (AICAS),"7 Jul 2023","2023","","","1","5","Functional engineering change order (ECO) has been an essential process in modern complex integrated circuit design. Finding a high-quality circuit patch efficiently has long been a challenge. This paper proposes FEEP, an automatic and efficient synthesis-based functional ECO method. Structural pruning and stratified searching techniques are proposed to minimize search space without extra logical equivalence checks. Moreover, we propose a machine-learning-based two-stage patch size predictor that assists in predicting patch quality. Experimental results show that our algorithm can efficiently search and produce high-quality patches under various test cases.","2834-9857","979-8-3503-3267-4","10.1109/AICAS57966.2023.10168557","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10168557","Engineering change order (ECO);equivalence checking (EC);electronics design automation (EDA);machine learning (ML);circuit patch","Integrated circuit synthesis;Design automation;Circuits and systems;Learning (artificial intelligence);Prediction algorithms;Minimization","","1","","31","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
